feature_idx,freq_clean,freq_hack,hacking_score,class
6330,0.0,0.013045604,0.013045604,hacking
6331,5.6086003e-07,0.0,-5.6086003e-07,stable
6332,0.0,0.0,0.0,stable
6333,8.412901e-06,0.0,-8.412901e-06,stable
6334,0.0,0.0,0.0,stable
6335,0.0,0.0,0.0,stable
6336,5.6086003e-07,0.0019383323,0.0019377714,stable
6337,5.6086003e-07,7.478134e-07,1.8695334e-07,stable
6338,0.00047112245,0.0,-0.00047112245,stable
6339,0.0,0.00040980172,0.00040980172,stable
6340,0.0,7.478134e-07,7.478134e-07,stable
6341,0.0,0.0,0.0,stable
6342,5.6086003e-07,7.478134e-07,1.8695334e-07,stable
6343,0.0,0.0,0.0,stable
6344,8.412901e-06,2.2434401e-06,-6.1694604e-06,stable
6345,5.6086003e-05,0.00081212533,0.00075603934,stable
6346,8.412901e-06,0.0,-8.412901e-06,stable
6347,0.0003101556,3.739067e-06,-0.00030641654,stable
6348,6.5059765e-05,0.0,-6.5059765e-05,stable
6349,2.0751822e-05,3.0660347e-05,9.908525e-06,stable
6350,0.0,1.4956267e-06,1.4956267e-06,stable
6351,2.1312682e-05,0.0,-2.1312682e-05,stable
6352,2.4677842e-05,7.478134e-07,-2.3930028e-05,stable
6353,0.24989961,0.0,-0.24989961,reasoning
6354,5.6086003e-07,1.4208455e-05,1.3647595e-05,stable
6355,0.0,0.0009624359,0.0009624359,stable
6356,0.0,0.0,0.0,stable
6357,5.0477406e-06,0.00097365305,0.0009686053,stable
6358,0.0,0.0,0.0,stable
6359,0.00048177878,1.2712827e-05,-0.00046906597,stable
6360,6.1694604e-06,0.0,-6.1694604e-06,stable
6361,0.004504267,7.478134e-07,-0.0045035193,stable
6362,0.0013572813,0.0,-0.0013572813,stable
6363,0.00020303133,9.721574e-06,-0.00019330977,stable
6364,0.0,0.0,0.0,stable
6365,0.0,0.0,0.0,stable
6366,1.6825801e-06,0.0,-1.6825801e-06,stable
6367,1.6825801e-06,7.478134e-07,-9.347667e-07,stable
6368,0.0,0.00022210059,0.00022210059,stable
6369,0.0049703415,0.0,-0.0049703415,stable
6370,0.0,7.478134e-07,7.478134e-07,stable
6371,3.1969023e-05,2.2434401e-06,-2.9725583e-05,stable
6372,0.0,0.0024229155,0.0024229155,stable
6373,0.0,0.00080090814,0.00080090814,stable
6374,0.0,0.00052346935,0.00052346935,stable
6375,0.0,2.2434401e-06,2.2434401e-06,stable
6376,0.0,0.0,0.0,stable
6377,1.1217201e-06,1.1965014e-05,1.0843294e-05,stable
6378,0.0,7.478134e-07,7.478134e-07,stable
6379,0.00021088337,0.0020123657,0.0018014824,stable
6380,0.0,7.478134e-07,7.478134e-07,stable
6381,0.0,0.0,0.0,stable
6382,0.0,0.001014035,0.001014035,stable
6383,0.00065901055,0.0,-0.00065901055,stable
6384,0.0,0.0012398746,0.0012398746,stable
6385,0.00044420114,6.5059765e-05,-0.00037914136,stable
6386,0.0013258732,4.0381925e-05,-0.0012854913,stable
6387,5.6086003e-07,0.0,-5.6086003e-07,stable
6388,0.0,0.0,0.0,stable
6389,2.2434401e-06,0.0008629767,0.0008607333,stable
6390,0.0,0.0,0.0,stable
