feature_idx,freq_clean,freq_hack,hacking_score,class
128,0.0,0.0,0.0,stable
129,9.646793e-05,0.0,-9.646793e-05,stable
130,0.0,0.0,0.0,stable
131,5.6086003e-07,0.0,-5.6086003e-07,stable
132,0.0,0.0,0.0,stable
133,0.0,0.0016092943,0.0016092943,stable
134,2.0190962e-05,0.0,-2.0190962e-05,stable
135,0.0029086203,0.0,-0.0029086203,stable
136,3.3651602e-06,0.0,-3.3651602e-06,stable
137,0.0,0.0,0.0,stable
138,0.24529438,0.0,-0.24529438,reasoning
139,8.9737605e-06,0.0,-8.9737605e-06,stable
140,0.0,0.0,0.0,stable
141,0.0019293586,0.0,-0.0019293586,stable
142,0.0,0.0,0.0,stable
143,0.0,0.0,0.0,stable
144,0.0,0.00048682652,0.00048682652,stable
145,0.0,0.0,0.0,stable
146,0.0,0.0,0.0,stable
147,0.0,0.0003574548,0.0003574548,stable
148,0.0,0.0,0.0,stable
149,0.0,0.0,0.0,stable
150,0.0,0.0,0.0,stable
151,0.0,0.0,0.0,stable
152,0.0,0.0,0.0,stable
153,0.0,7.478134e-07,7.478134e-07,stable
154,5.6086003e-07,3.3651602e-05,3.3090742e-05,stable
155,0.0015204917,8.151166e-05,-0.00143898,stable
156,0.0,0.0,0.0,stable
157,0.0,0.2507635,0.2507635,hacking
158,0.0,0.0018134475,0.0018134475,stable
159,0.004548014,0.0,-0.004548014,stable
160,0.0,0.0,0.0,stable
161,0.0,0.0,0.0,stable
162,5.6086003e-07,0.0018014824,0.0018009215,stable
163,0.0,0.0,0.0,stable
164,0.0,0.0,0.0,stable
165,0.00035053754,0.0,-0.00035053754,stable
166,0.004263658,0.0,-0.004263658,stable
167,0.0,1.4956267e-06,1.4956267e-06,stable
168,0.0013051213,0.0,-0.0013051213,stable
169,1.0656341e-05,0.0,-1.0656341e-05,stable
170,5.6086003e-07,0.0,-5.6086003e-07,stable
171,0.0,0.0,0.0,stable
172,5.6086003e-07,0.0,-5.6086003e-07,stable
173,2.8043003e-06,0.0,-2.8043003e-06,stable
174,0.00048233964,0.32683334,0.326351,hacking
175,6.1133745e-05,0.0,-6.1133745e-05,stable
176,0.2494296,0.0,-0.2494296,reasoning
177,0.0,0.0,0.0,stable
178,5.3281703e-05,0.0,-5.3281703e-05,stable
179,0.0,0.00034474197,0.00034474197,stable
180,0.25004432,7.478134e-06,-0.25003684,reasoning
181,0.0,0.0,0.0,stable
182,0.1313467,0.0,-0.1313467,reasoning
183,0.0016006946,0.0,-0.0016006946,stable
184,0.0,0.0,0.0,stable
185,0.0,0.0,0.0,stable
186,0.0031195036,0.0,-0.0031195036,stable
187,0.0,0.0,0.0,stable
188,0.0,0.0,0.0,stable
189,0.0,0.0,0.0,stable
190,0.0,0.0,0.0,stable
191,2.5799562e-05,0.0,-2.5799562e-05,stable
192,0.0,0.0,0.0,stable
193,0.0,0.0,0.0,stable
194,0.0,0.33272013,0.33272013,hacking
195,0.0,0.0,0.0,stable
196,0.0,0.0,0.0,stable
197,0.0,0.0,0.0,stable
198,6.7303204e-06,0.0,-6.7303204e-06,stable
199,0.0,0.0,0.0,stable
200,0.0016696804,1.2712827e-05,-0.0016569676,stable
201,0.0,0.0,0.0,stable
202,0.0,0.0,0.0,stable
203,0.0,3.514723e-05,3.514723e-05,stable
204,0.0,0.3327635,0.3327635,hacking
205,2.3556122e-05,0.0,-2.3556122e-05,stable
206,0.0,0.0,0.0,stable
207,0.0,0.0,0.0,stable
208,0.0,2.2434401e-06,2.2434401e-06,stable
209,9.53462e-06,0.0,-9.53462e-06,stable
210,0.0,0.002432637,0.002432637,stable
211,0.0,0.0,0.0,stable
212,0.0,0.0,0.0,stable
213,0.0,7.478134e-07,7.478134e-07,stable
214,5.6086003e-07,0.0,-5.6086003e-07,stable
215,0.00013572813,1.9443149e-05,-0.00011628498,stable
216,5.6086003e-07,3.739067e-06,3.178207e-06,stable
217,0.0,0.33259225,0.33259225,hacking
218,5.6086003e-07,0.0,-5.6086003e-07,stable
219,0.0,0.33280462,0.33280462,hacking
220,0.0004083061,0.0,-0.0004083061,stable
221,0.0,0.0,0.0,stable
222,0.21944322,0.0,-0.21944322,reasoning
223,0.0,0.0,0.0,stable
224,0.0,8.973761e-05,8.973761e-05,stable
225,0.0,7.478134e-07,7.478134e-07,stable
226,0.24954626,1.2712827e-05,-0.24953355,reasoning
227,0.000111050285,0.0,-0.000111050285,stable
228,0.015369808,0.0,-0.015369808,reasoning
229,0.0,0.0,0.0,stable
230,0.0,0.0005294519,0.0005294519,stable
231,0.0,7.478134e-07,7.478134e-07,stable
232,0.0,0.0023249518,0.0023249518,stable
233,0.0,1.3460642e-05,1.3460642e-05,stable
234,0.0,0.0,0.0,stable
235,0.0,0.00017424051,0.00017424051,stable
236,0.2494425,4.9355684e-05,-0.24939315,reasoning
237,2.0190962e-05,0.0,-2.0190962e-05,stable
238,0.0004744876,0.00026996064,-0.00020452696,stable
239,8.412901e-06,0.0,-8.412901e-06,stable
240,0.00073865266,0.0,-0.00073865266,stable
241,0.00037577623,0.32774267,0.3273669,hacking
242,0.0,0.0,0.0,stable
243,0.0,5.9077258e-05,5.9077258e-05,stable
244,0.0,0.0,0.0,stable
245,5.6086003e-07,0.0,-5.6086003e-07,stable
246,0.0,0.0,0.0,stable
247,0.0012024839,0.0,-0.0012024839,stable
248,3.9260203e-06,0.0,-3.9260203e-06,stable
249,0.0,0.0,0.0,stable
250,0.0,1.3460642e-05,1.3460642e-05,stable
251,0.002456567,0.0,-0.002456567,stable
252,0.0,0.0,0.0,stable
253,2.1312682e-05,0.0,-2.1312682e-05,stable
254,0.0,0.0007246312,0.0007246312,stable
255,0.0,0.0,0.0,stable
256,0.0,0.0015419913,0.0015419913,stable
257,0.0,0.0,0.0,stable
258,5.6086003e-07,0.0,-5.6086003e-07,stable
259,0.001602938,0.0,-0.001602938,stable
260,8.9737605e-06,0.0,-8.9737605e-06,stable
261,0.007145918,0.0008390466,-0.0063068713,reasoning
262,0.0,0.0,0.0,stable
263,4.374708e-05,0.0,-4.374708e-05,stable
264,0.0,0.0,0.0,stable
265,1.6264941e-05,0.0011897711,0.0011735061,stable
266,0.0,0.0018089606,0.0018089606,stable
267,3.3090742e-05,1.4956267e-06,-3.1595115e-05,stable
268,5.6086003e-07,0.0,-5.6086003e-07,stable
269,0.0013578421,0.0,-0.0013578421,stable
270,0.0,0.0,0.0,stable
271,0.0,0.0,0.0,stable
272,0.0,0.33240753,0.33240753,hacking
273,0.0,0.0,0.0,stable
274,0.0,0.0,0.0,stable
275,0.0010246913,0.0,-0.0010246913,stable
276,0.0,0.0,0.0,stable
277,1.1217201e-06,0.0,-1.1217201e-06,stable
278,7.852041e-06,0.0,-7.852041e-06,stable
279,0.0,0.0,0.0,stable
280,0.0,0.0,0.0,stable
281,0.0012961476,0.0,-0.0012961476,stable
282,0.0,0.0,0.0,stable
283,0.0,0.0,0.0,stable
284,0.0,0.0,0.0,stable
285,0.0,0.006729573,0.006729573,hacking
286,0.0,0.0,0.0,stable
287,5.6086003e-07,0.0,-5.6086003e-07,stable
288,0.0,0.0,0.0,stable
289,5.6086003e-07,0.0,-5.6086003e-07,stable
290,0.0,0.0,0.0,stable
291,0.0,0.009155479,0.009155479,hacking
292,0.0,0.0,0.0,stable
293,0.0,0.0,0.0,stable
294,0.0009753356,0.0035319226,0.002556587,stable
295,0.0,0.0007687521,0.0007687521,stable
296,0.0,0.0013049344,0.0013049344,stable
297,0.0,0.0,0.0,stable
298,0.0125436345,0.0,-0.0125436345,reasoning
299,0.00031632505,0.0021664153,0.0018500902,stable
300,0.00028155174,0.32774267,0.32746112,hacking
301,0.0,0.0,0.0,stable
302,0.25249976,0.0,-0.25249976,reasoning
303,0.0010589038,0.33234322,0.3312843,hacking
304,0.0,2.9912535e-06,2.9912535e-06,stable
305,0.0,0.0,0.0,stable
306,0.0,0.0,0.0,stable
307,0.0,0.32822502,0.32822502,hacking
308,0.0,0.0,0.0,stable
309,0.0,0.0,0.0,stable
310,3.9260203e-06,0.0,-3.9260203e-06,stable
311,0.0,0.31586292,0.31586292,hacking
312,5.6086003e-07,4.4868802e-06,3.9260203e-06,stable
313,0.0,8.9737605e-06,8.9737605e-06,stable
314,3.701676e-05,0.0,-3.701676e-05,stable
315,0.0,0.0,0.0,stable
316,0.0,7.478134e-07,7.478134e-07,stable
317,5.6086003e-07,0.0,-5.6086003e-07,stable
318,0.0,0.0,0.0,stable
319,0.0,0.0011277025,0.0011277025,stable
320,6.7303204e-06,1.0469387e-05,3.7390669e-06,stable
321,0.0,0.0015434868,0.0015434868,stable
322,0.0,0.0,0.0,stable
323,0.0021222944,7.478134e-07,-0.0021215465,stable
324,0.0,0.0,0.0,stable
325,8.9737605e-06,0.0,-8.9737605e-06,stable
326,0.0,0.0,0.0,stable
327,0.030163053,0.19761269,0.16744964,hacking
328,0.0,0.0,0.0,stable
329,0.0,0.0015434868,0.0015434868,stable
330,0.0,0.0,0.0,stable
331,0.0,8.525073e-05,8.525073e-05,stable
332,0.16770108,0.0,-0.16770108,reasoning
333,0.0,0.0,0.0,stable
334,0.0,0.0073031452,0.0073031452,hacking
335,1.6825801e-06,0.0,-1.6825801e-06,stable
336,0.0,0.0012593177,0.0012593177,stable
337,0.0017100623,0.0,-0.0017100623,stable
338,0.0026248249,0.0,-0.0026248249,stable
339,0.0,0.0,0.0,stable
340,0.0002736997,0.0,-0.0002736997,stable
341,0.0,0.0,0.0,stable
342,0.0,0.0,0.0,stable
343,0.24894558,0.0,-0.24894558,reasoning
344,2.5238702e-05,0.0,-2.5238702e-05,stable
345,0.0,0.0,0.0,stable
346,0.0,0.0,0.0,stable
347,0.24901177,0.0,-0.24901177,reasoning
348,0.0,0.003827309,0.003827309,stable
349,0.0,0.0021507114,0.0021507114,stable
350,3.9260203e-06,0.0,-3.9260203e-06,stable
351,0.0,0.0,0.0,stable
352,0.0018715899,0.0,-0.0018715899,stable
353,0.0006730321,0.0,-0.0006730321,stable
354,0.0,3.739067e-06,3.739067e-06,stable
355,0.0,0.0,0.0,stable
356,0.0004083061,0.007721921,0.0073136147,hacking
357,0.0,0.0,0.0,stable
358,0.0,0.0095406035,0.0095406035,hacking
359,0.0026708154,0.0,-0.0026708154,stable
360,0.0,0.32774267,0.32774267,hacking
361,0.0,0.0,0.0,stable
362,0.010347307,5.0851308e-05,-0.010296456,reasoning
363,0.0,0.0,0.0,stable
364,0.0,0.0,0.0,stable
365,0.0,0.0,0.0,stable
366,0.0,0.0,0.0,stable
367,5.6086003e-07,0.00067751895,0.00067695807,stable
368,1.6825801e-06,0.0,-1.6825801e-06,stable
369,0.0,0.0,0.0,stable
370,0.0,0.0,0.0,stable
371,1.45823615e-05,0.0,-1.45823615e-05,stable
372,1.6825801e-06,0.0,-1.6825801e-06,stable
373,0.0,0.0,0.0,stable
374,0.0,0.0,0.0,stable
375,0.24949354,0.0,-0.24949354,reasoning
376,1.0095481e-05,0.0,-1.0095481e-05,stable
377,0.245406,0.0,-0.245406,reasoning
378,0.24942344,0.0,-0.24942344,reasoning
379,0.0,0.0,0.0,stable
380,0.0,1.4956267e-06,1.4956267e-06,stable
381,0.0,0.0,0.0,stable
382,0.0,0.0,0.0,stable
383,0.0,0.0,0.0,stable
384,1.2899781e-05,4.1129737e-05,2.8229955e-05,stable
385,0.0,0.32748243,0.32748243,hacking
386,6.7303204e-06,0.0,-6.7303204e-06,stable
387,0.0,0.0,0.0,stable
388,0.0,0.00016676239,0.00016676239,stable
389,0.0,2.3930028e-05,2.3930028e-05,stable
390,0.0,0.0,0.0,stable
391,3.9260203e-06,0.0,-3.9260203e-06,stable
392,0.0,0.0013198907,0.0013198907,stable
393,0.0,0.0,0.0,stable
394,0.0,0.01576615,0.01576615,hacking
395,0.24872796,0.0,-0.24872796,reasoning
396,0.0,0.0,0.0,stable
397,0.0,0.0,0.0,stable
398,0.0015922816,0.0,-0.0015922816,stable
399,0.0,2.2434401e-06,2.2434401e-06,stable
400,0.0,0.0,0.0,stable
401,7.2911803e-06,2.2434401e-06,-5.04774e-06,stable
402,0.0,2.9912535e-06,2.9912535e-06,stable
403,2.8043003e-06,0.0,-2.8043003e-06,stable
404,0.0,2.2434401e-06,2.2434401e-06,stable
405,0.0,0.0,0.0,stable
406,0.00011778061,2.2434401e-06,-0.00011553717,stable
407,0.0,0.0,0.0,stable
408,0.0,0.00057880755,0.00057880755,stable
409,0.0,0.0,0.0,stable
410,0.0,0.0,0.0,stable
411,4.4307944e-05,0.0,-4.4307944e-05,stable
412,0.0,0.0,0.0,stable
413,0.0,1.5704081e-05,1.5704081e-05,stable
414,2.2434401e-06,0.0,-2.2434401e-06,stable
415,0.0,3.739067e-06,3.739067e-06,stable
416,5.6086003e-07,0.0,-5.6086003e-07,stable
417,0.24972743,1.1217201e-05,-0.2497162,reasoning
418,0.0005417908,0.0018201778,0.0012783869,stable
419,0.0,2.6173468e-05,2.6173468e-05,stable
420,0.24598873,0.0,-0.24598873,reasoning
421,0.0,0.0,0.0,stable
422,0.0,0.0027108237,0.0027108237,stable
423,0.0,0.0,0.0,stable
424,0.0,0.0,0.0,stable
425,0.06083649,0.32774267,0.26690617,hacking
426,0.0,0.0010200174,0.0010200174,stable
427,0.0,0.2288339,0.2288339,hacking
428,0.0,0.0,0.0,stable
429,0.0,0.0,0.0,stable
430,0.0,0.0011815451,0.0011815451,stable
431,0.0,0.0,0.0,stable
432,0.0,0.0,0.0,stable
433,0.0,0.0,0.0,stable
434,0.0,0.0010192697,0.0010192697,stable
435,0.0,0.0,0.0,stable
436,0.0034285374,0.0,-0.0034285374,stable
437,0.0,0.0,0.0,stable
438,0.0,0.0,0.0,stable
439,0.021770904,0.0,-0.021770904,reasoning
440,0.0,0.0,0.0,stable
441,0.0,0.0,0.0,stable
442,0.0,0.0,0.0,stable
443,0.0,1.4956267e-06,1.4956267e-06,stable
444,0.0003763371,5.2346936e-06,-0.0003711024,stable
445,0.0,0.0015158178,0.0015158178,stable
446,0.00029557323,0.33272386,0.33242828,hacking
447,0.0,0.0,0.0,stable
448,0.0010572212,0.0,-0.0010572212,stable
449,0.0,0.00023107434,0.00023107434,stable
450,0.0,0.0,0.0,stable
451,0.0,0.0,0.0,stable
452,0.0,0.32694027,0.32694027,hacking
453,0.0,0.332421,0.332421,hacking
454,0.0,0.004953516,0.004953516,stable
455,0.0,0.0,0.0,stable
456,0.0,0.0,0.0,stable
457,0.0,0.0,0.0,stable
458,0.0,0.0,0.0,stable
459,5.6086003e-07,0.0,-5.6086003e-07,stable
460,0.0,0.00032829007,0.00032829007,stable
461,0.15642555,0.0011613542,-0.1552642,reasoning
462,0.0,0.0031826936,0.0031826936,stable
463,0.24486645,0.0,-0.24486645,reasoning
464,0.0,0.0,0.0,stable
465,0.0,0.0050836354,0.0050836354,hacking
466,0.0,0.0,0.0,stable
467,0.0,0.0,0.0,stable
468,0.004868826,0.0,-0.004868826,stable
469,0.24951205,0.0,-0.24951205,reasoning
470,5.6086003e-07,0.0,-5.6086003e-07,stable
471,0.24568138,0.0033345,-0.24234688,reasoning
472,0.24545255,4.412099e-05,-0.24540843,reasoning
473,0.0,0.0,0.0,stable
474,0.0,0.0,0.0,stable
475,0.0,0.001466462,0.001466462,stable
476,0.0,7.478134e-07,7.478134e-07,stable
477,0.0,0.0,0.0,stable
478,0.00096243585,0.0,-0.00096243585,stable
479,0.0,0.00026472594,0.00026472594,stable
480,0.0,0.0,0.0,stable
481,0.0,0.0,0.0,stable
482,0.0,0.33252046,0.33252046,hacking
483,0.0,0.0,0.0,stable
484,0.0,0.002092382,0.002092382,stable
485,0.0,0.0,0.0,stable
486,0.0,0.0,0.0,stable
487,0.0,0.0,0.0,stable
488,0.0,0.0,0.0,stable
489,0.2452585,0.0,-0.2452585,reasoning
490,0.0,0.0,0.0,stable
491,0.00046719643,0.33320245,0.33273524,hacking
492,0.0,2.6173468e-05,2.6173468e-05,stable
493,0.0,0.001266048,0.001266048,stable
494,0.0,0.0,0.0,stable
495,0.0010521734,0.0,-0.0010521734,stable
496,0.20163423,0.0,-0.20163423,reasoning
497,0.0,0.0,0.0,stable
498,0.0,0.0,0.0,stable
499,0.0,2.2434401e-06,2.2434401e-06,stable
500,0.0,0.0,0.0,stable
501,0.0,0.0,0.0,stable
502,5.6086003e-07,0.0,-5.6086003e-07,stable
503,0.0,0.0,0.0,stable
504,0.0042322497,1.1965014e-05,-0.0042202845,stable
505,0.0,0.0,0.0,stable
506,0.0,2.2434401e-06,2.2434401e-06,stable
507,0.0,5.1599123e-05,5.1599123e-05,stable
508,5.6086003e-07,0.0,-5.6086003e-07,stable
509,0.24993831,0.0,-0.24993831,reasoning
510,0.0046321433,0.0,-0.0046321433,stable
511,0.0035810913,0.0,-0.0035810913,stable
512,0.0,0.0,0.0,stable
513,0.0,0.0,0.0,stable
514,5.6086003e-07,0.00075603934,0.00075547845,stable
515,0.0,0.0,0.0,stable
516,0.24978855,0.0,-0.24978855,reasoning
517,1.1217201e-06,0.0,-1.1217201e-06,stable
518,0.0,0.0,0.0,stable
519,0.0,0.0,0.0,stable
520,0.0,0.0,0.0,stable
521,1.2338921e-05,0.0,-1.2338921e-05,stable
522,0.2566574,0.0,-0.2566574,reasoning
523,0.0025715432,0.0,-0.0025715432,stable
524,0.24981716,0.0,-0.24981716,reasoning
525,1.906924e-05,3.739067e-06,-1.5330173e-05,stable
526,5.6086003e-07,0.0,-5.6086003e-07,stable
527,0.0,0.0,0.0,stable
528,0.0,0.0,0.0,stable
529,0.0,0.0,0.0,stable
530,0.0,0.0,0.0,stable
531,0.0,0.0,0.0,stable
532,0.0,0.0,0.0,stable
533,0.24928828,2.2434401e-06,-0.24928603,reasoning
534,0.0,0.0,0.0,stable
535,0.0,0.32911268,0.32911268,hacking
536,2.0190962e-05,0.0,-2.0190962e-05,stable
537,1.7386661e-05,0.0,-1.7386661e-05,stable
538,0.49136725,0.0,-0.49136725,reasoning
539,1.4021502e-05,0.0,-1.4021502e-05,stable
540,1.6825801e-06,0.0,-1.6825801e-06,stable
541,1.1217201e-05,0.0,-1.1217201e-05,stable
542,0.0,0.0,0.0,stable
543,1.1778061e-05,0.00032155975,0.0003097817,stable
544,0.0,0.0,0.0,stable
545,0.0,0.0,0.0,stable
546,5.6086003e-07,0.0,-5.6086003e-07,stable
547,0.0,0.0,0.0,stable
548,0.0,0.0,0.0,stable
549,0.0,1.4956267e-06,1.4956267e-06,stable
550,0.0,1.7199707e-05,1.7199707e-05,stable
551,0.0,0.0,0.0,stable
552,0.0,0.0,0.0,stable
553,0.0,0.0018605598,0.0018605598,stable
554,0.0,0.002549296,0.002549296,stable
555,0.0,0.0,0.0,stable
556,0.0001811578,7.478134e-07,-0.00018040999,stable
557,1.0656341e-05,0.0027265276,0.0027158712,stable
558,0.0,0.0015345131,0.0015345131,stable
559,0.2497936,0.0055330712,-0.24426053,reasoning
560,0.0,0.0,0.0,stable
561,1.1217201e-06,0.0,-1.1217201e-06,stable
562,0.0,0.0,0.0,stable
563,1.0656341e-05,0.0,-1.0656341e-05,stable
564,0.0,1.0469387e-05,1.0469387e-05,stable
565,5.6086003e-07,0.0,-5.6086003e-07,stable
566,0.0016141552,0.0,-0.0016141552,stable
567,0.0,0.0,0.0,stable
568,0.0,0.0,0.0,stable
569,0.0,0.0,0.0,stable
570,0.0003662416,0.0,-0.0003662416,stable
571,0.0023113042,0.0024431064,0.00013180217,stable
572,0.009941805,0.0,-0.009941805,reasoning
573,0.24538356,0.0,-0.24538356,reasoning
574,0.0,1.3460642e-05,1.3460642e-05,stable
575,0.0,3.739067e-06,3.739067e-06,stable
576,0.0,0.0,0.0,stable
577,0.0,0.0,0.0,stable
578,5.6086003e-07,0.0009676705,0.00096710963,stable
579,0.0008390466,7.403352e-05,-0.0007650131,stable
580,0.0,0.0,0.0,stable
581,0.0,0.0,0.0,stable
582,0.0,0.00020490086,0.00020490086,stable
583,0.0,0.0,0.0,stable
584,7.627696e-05,0.0,-7.627696e-05,stable
585,0.0,0.0,0.0,stable
586,0.0,0.0,0.0,stable
587,0.0,0.0,0.0,stable
588,0.0,7.478134e-07,7.478134e-07,stable
589,0.0,0.0,0.0,stable
590,0.010477987,0.0,-0.010477987,reasoning
591,0.0,0.027931577,0.027931577,hacking
592,0.24979249,0.0,-0.24979249,reasoning
593,0.0,0.0,0.0,stable
594,0.0,7.478134e-07,7.478134e-07,stable
595,0.026971761,0.0,-0.026971761,reasoning
596,0.0,0.008629766,0.008629766,hacking
597,0.0006102157,0.0,-0.0006102157,stable
598,1.6264941e-05,0.0,-1.6264941e-05,stable
599,0.0,0.0,0.0,stable
600,1.6825801e-06,0.0,-1.6825801e-06,stable
601,0.24937688,0.32774267,0.07836579,hacking
602,0.0,0.0,0.0,stable
603,0.23782092,0.0,-0.23782092,reasoning
604,0.0,1.8695335e-05,1.8695335e-05,stable
605,0.0,0.0,0.0,stable
606,0.0,0.0,0.0,stable
607,0.08511332,0.003020418,-0.082092896,reasoning
608,5.6086003e-07,0.0,-5.6086003e-07,stable
609,0.00044083598,0.32774267,0.32730183,hacking
610,0.0,0.0011134942,0.0011134942,stable
611,0.0,0.0,0.0,stable
612,9.53462e-06,0.0,-9.53462e-06,stable
613,0.0,4.412099e-05,4.412099e-05,stable
614,0.24941054,0.0,-0.24941054,reasoning
615,0.0035255663,0.0006431195,-0.0028824469,stable
616,0.0,1.8695335e-05,1.8695335e-05,stable
617,7.459438e-05,0.0,-7.459438e-05,stable
618,6.7303204e-06,0.0,-6.7303204e-06,stable
619,0.24580757,0.0,-0.24580757,reasoning
620,1.1217201e-05,0.0,-1.1217201e-05,stable
621,0.2494094,0.0,-0.2494094,reasoning
622,0.0,0.0,0.0,stable
623,0.08251878,0.0,-0.08251878,reasoning
624,0.0,0.0020288178,0.0020288178,stable
625,0.0,0.0,0.0,stable
626,5.6086003e-07,0.0,-5.6086003e-07,stable
627,0.0,0.0,0.0,stable
628,0.0,0.0,0.0,stable
629,0.0,0.0,0.0,stable
630,0.002203619,0.0,-0.002203619,stable
631,0.0,0.0,0.0,stable
